machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;247824;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;252468;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;142488;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;145644;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;113004;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;127830;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;124634;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;141970;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;246743;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;251526;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;143133;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;150864;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;118153;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;127129;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;121596;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;127276;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;247740;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;252964;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;142456;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;148175;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;114795;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;129287;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;413605;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;132761;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;247089;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;250884;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;144279;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;149540;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;114981;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;127901;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;123698;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;364437;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;248068;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;251088;-1;-1
