machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;2048;128;16;12;asandPile;omp;opt1;256;static;cores;line;none;529800;-1;-1
miro;2048;256;16;12;asandPile;omp;opt1;256;static;cores;line;none;527310;-1;-1
miro;2048;512;16;12;asandPile;omp;opt1;256;static;cores;line;none;555625;-1;-1
miro;2048;1024;16;12;asandPile;omp;opt1;256;static;cores;line;none;562978;-1;-1
miro;2048;128;32;12;asandPile;omp;opt1;256;static;cores;line;none;477775;-1;-1
miro;2048;256;32;12;asandPile;omp;opt1;256;static;cores;line;none;467000;-1;-1
miro;2048;512;32;12;asandPile;omp;opt1;256;static;cores;line;none;498374;-1;-1
miro;2048;1024;32;12;asandPile;omp;opt1;256;static;cores;line;none;496697;-1;-1
miro;2048;128;64;12;asandPile;omp;opt1;256;static;cores;line;none;451762;-1;-1
miro;2048;256;64;12;asandPile;omp;opt1;256;static;cores;line;none;470954;-1;-1
miro;2048;512;64;12;asandPile;omp;opt1;256;static;cores;line;none;470035;-1;-1
miro;2048;1024;64;12;asandPile;omp;opt1;256;static;cores;line;none;606819;-1;-1
miro;2048;128;128;12;asandPile;omp;opt1;256;static;cores;line;none;472746;-1;-1
miro;2048;256;128;12;asandPile;omp;opt1;256;static;cores;line;none;466866;-1;-1
miro;2048;512;128;12;asandPile;omp;opt1;256;static;cores;line;none;589096;-1;-1
miro;2048;1024;128;12;asandPile;omp;opt1;256;static;cores;line;none;585762;-1;-1
miro;2048;128;4;16;asandPile;omp;opt1;256;static;cores;line;none;715437;-1;-1
miro;2048;256;4;16;asandPile;omp;opt1;256;static;cores;line;none;679065;-1;-1
miro;2048;512;4;16;asandPile;omp;opt1;256;static;cores;line;none;684615;-1;-1
miro;2048;1024;4;16;asandPile;omp;opt1;256;static;cores;line;none;668390;-1;-1
miro;2048;2048;4;16;asandPile;omp;opt1;18;static;cores;line;none;22807;-1;-1
miro;2048;128;8;16;asandPile;omp;opt1;256;static;cores;line;none;483266;-1;-1
miro;2048;256;8;16;asandPile;omp;opt1;256;static;cores;line;none;488931;-1;-1
miro;2048;512;8;16;asandPile;omp;opt1;256;static;cores;line;none;480995;-1;-1
miro;2048;1024;8;16;asandPile;omp;opt1;256;static;cores;line;none;482195;-1;-1
miro;2048;2048;8;16;asandPile;omp;opt1;48;static;cores;line;none;49114;-1;-1
miro;2048;128;16;16;asandPile;omp;opt1;256;static;cores;line;none;400018;-1;-1
miro;2048;256;16;16;asandPile;omp;opt1;256;static;cores;line;none;387920;-1;-1
miro;2048;512;16;16;asandPile;omp;opt1;256;static;cores;line;none;389903;-1;-1
miro;2048;1024;16;16;asandPile;omp;opt1;256;static;cores;line;none;381816;-1;-1
miro;2048;128;32;16;asandPile;omp;opt1;256;static;cores;line;none;340152;-1;-1
miro;2048;256;32;16;asandPile;omp;opt1;256;static;cores;line;none;343594;-1;-1
miro;2048;512;32;16;asandPile;omp;opt1;256;static;cores;line;none;336063;-1;-1
miro;2048;1024;32;16;asandPile;omp;opt1;256;static;cores;line;none;342694;-1;-1
miro;2048;128;64;16;asandPile;omp;opt1;256;static;cores;line;none;323894;-1;-1
miro;2048;256;64;16;asandPile;omp;opt1;256;static;cores;line;none;318877;-1;-1
miro;2048;512;64;16;asandPile;omp;opt1;256;static;cores;line;none;314192;-1;-1
miro;2048;1024;64;16;asandPile;omp;opt1;256;static;cores;line;none;314975;-1;-1
miro;2048;128;128;16;asandPile;omp;opt1;256;static;cores;line;none;319788;-1;-1
miro;2048;256;128;16;asandPile;omp;opt1;256;static;cores;line;none;314129;-1;-1
miro;2048;512;128;16;asandPile;omp;opt1;256;static;cores;line;none;319112;-1;-1
miro;2048;1024;128;16;asandPile;omp;opt1;256;static;cores;line;none;592226;-1;-1
miro;2048;128;4;20;asandPile;omp;opt1;256;static;cores;line;none;579264;-1;-1
miro;2048;256;4;20;asandPile;omp;opt1;256;static;cores;line;none;547405;-1;-1
miro;2048;512;4;20;asandPile;omp;opt1;256;static;cores;line;none;559033;-1;-1
miro;2048;1024;4;20;asandPile;omp;opt1;256;static;cores;line;none;553614;-1;-1
miro;2048;2048;4;20;asandPile;omp;opt1;18;static;cores;line;none;22700;-1;-1
miro;2048;128;8;20;asandPile;omp;opt1;256;static;cores;line;none;391509;-1;-1
miro;2048;256;8;20;asandPile;omp;opt1;256;static;cores;line;none;400246;-1;-1
miro;2048;512;8;20;asandPile;omp;opt1;256;static;cores;line;none;395384;-1;-1
miro;2048;1024;8;20;asandPile;omp;opt1;256;static;cores;line;none;424640;-1;-1
miro;2048;2048;8;20;asandPile;omp;opt1;48;static;cores;line;none;45688;-1;-1
miro;2048;128;16;20;asandPile;omp;opt1;256;static;cores;line;none;323102;-1;-1
miro;2048;256;16;20;asandPile;omp;opt1;256;static;cores;line;none;318070;-1;-1
miro;2048;512;16;20;asandPile;omp;opt1;256;static;cores;line;none;350419;-1;-1
miro;2048;1024;16;20;asandPile;omp;opt1;256;static;cores;line;none;380284;-1;-1
miro;2048;128;32;20;asandPile;omp;opt1;256;static;cores;line;none;296248;-1;-1
miro;2048;256;32;20;asandPile;omp;opt1;256;static;cores;line;none;307329;-1;-1
miro;2048;512;32;20;asandPile;omp;opt1;256;static;cores;line;none;347490;-1;-1
miro;2048;1024;32;20;asandPile;omp;opt1;256;static;cores;line;none;341567;-1;-1
miro;2048;128;64;20;asandPile;omp;opt1;256;static;cores;line;none;291953;-1;-1
miro;2048;256;64;20;asandPile;omp;opt1;256;static;cores;line;none;313463;-1;-1
miro;2048;512;64;20;asandPile;omp;opt1;256;static;cores;line;none;315855;-1;-1
miro;2048;1024;64;20;asandPile;omp;opt1;256;static;cores;line;none;317934;-1;-1
miro;2048;128;128;20;asandPile;omp;opt1;256;static;cores;line;none;326251;-1;-1
miro;2048;256;128;20;asandPile;omp;opt1;256;static;cores;line;none;327203;-1;-1
miro;2048;512;128;20;asandPile;omp;opt1;256;static;cores;line;none;315902;-1;-1
miro;2048;1024;128;20;asandPile;omp;opt1;256;static;cores;line;none;589942;-1;-1
miro;2048;128;4;24;asandPile;omp;opt1;256;static;cores;line;none;646440;-1;-1
miro;2048;256;4;24;asandPile;omp;opt1;256;static;cores;line;none;638065;-1;-1
miro;2048;512;4;24;asandPile;omp;opt1;256;static;cores;line;none;635913;-1;-1
miro;2048;1024;4;24;asandPile;omp;opt1;256;static;cores;line;none;605856;-1;-1
miro;2048;2048;4;24;asandPile;omp;opt1;18;static;cores;line;none;22500;-1;-1
miro;2048;128;8;24;asandPile;omp;opt1;256;static;cores;line;none;508953;-1;-1
miro;2048;256;8;24;asandPile;omp;opt1;256;static;cores;line;none;502578;-1;-1
miro;2048;512;8;24;asandPile;omp;opt1;256;static;cores;line;none;499114;-1;-1
miro;2048;1024;8;24;asandPile;omp;opt1;256;static;cores;line;none;474460;-1;-1
miro;2048;2048;8;24;asandPile;omp;opt1;48;static;cores;line;none;62558;-1;-1
miro;2048;128;16;24;asandPile;omp;opt1;256;static;cores;line;none;439635;-1;-1
miro;2048;256;16;24;asandPile;omp;opt1;256;static;cores;line;none;436125;-1;-1
miro;2048;512;16;24;asandPile;omp;opt1;256;static;cores;line;none;416311;-1;-1
miro;2048;1024;16;24;asandPile;omp;opt1;256;static;cores;line;none;481673;-1;-1
miro;2048;128;32;24;asandPile;omp;opt1;256;static;cores;line;none;405825;-1;-1
miro;2048;256;32;24;asandPile;omp;opt1;256;static;cores;line;none;388354;-1;-1
miro;2048;512;32;24;asandPile;omp;opt1;256;static;cores;line;none;388275;-1;-1
miro;2048;1024;32;24;asandPile;omp;opt1;256;static;cores;line;none;355967;-1;-1
miro;2048;128;64;24;asandPile;omp;opt1;256;static;cores;line;none;384165;-1;-1
miro;2048;256;64;24;asandPile;omp;opt1;256;static;cores;line;none;372355;-1;-1
miro;2048;512;64;24;asandPile;omp;opt1;256;static;cores;line;none;314854;-1;-1
miro;2048;1024;64;24;asandPile;omp;opt1;256;static;cores;line;none;351127;-1;-1
miro;2048;128;128;24;asandPile;omp;opt1;256;static;cores;line;none;403769;-1;-1
miro;2048;256;128;24;asandPile;omp;opt1;256;static;cores;line;none;323760;-1;-1
miro;2048;512;128;24;asandPile;omp;opt1;256;static;cores;line;none;341325;-1;-1
miro;2048;1024;128;24;asandPile;omp;opt1;256;static;cores;line;none;630530;-1;-1
miro;2048;128;4;28;asandPile;omp;opt1;256;static;cores;line;none;555917;-1;-1
miro;2048;256;4;28;asandPile;omp;opt1;256;static;cores;line;none;552261;-1;-1
miro;2048;512;4;28;asandPile;omp;opt1;256;static;cores;line;none;574331;-1;-1
miro;2048;1024;4;28;asandPile;omp;opt1;256;static;cores;line;none;597017;-1;-1
miro;2048;2048;4;28;asandPile;omp;opt1;18;static;cores;line;none;23261;-1;-1
miro;2048;128;8;28;asandPile;omp;opt1;256;static;cores;line;none;435266;-1;-1
miro;2048;256;8;28;asandPile;omp;opt1;256;static;cores;line;none;434323;-1;-1
miro;2048;512;8;28;asandPile;omp;opt1;256;static;cores;line;none;452957;-1;-1
miro;2048;1024;8;28;asandPile;omp;opt1;256;static;cores;line;none;441241;-1;-1
miro;2048;2048;8;28;asandPile;omp;opt1;48;static;cores;line;none;71798;-1;-1
miro;2048;128;16;28;asandPile;omp;opt1;256;static;cores;line;none;383024;-1;-1
miro;2048;256;16;28;asandPile;omp;opt1;256;static;cores;line;none;378234;-1;-1
miro;2048;512;16;28;asandPile;omp;opt1;256;static;cores;line;none;369930;-1;-1
miro;2048;1024;16;28;asandPile;omp;opt1;256;static;cores;line;none;444491;-1;-1
miro;2048;128;32;28;asandPile;omp;opt1;256;static;cores;line;none;358513;-1;-1
miro;2048;256;32;28;asandPile;omp;opt1;256;static;cores;line;none;331392;-1;-1
miro;2048;512;32;28;asandPile;omp;opt1;256;static;cores;line;none;385884;-1;-1
miro;2048;1024;32;28;asandPile;omp;opt1;256;static;cores;line;none;543744;-1;-1
miro;2048;128;64;28;asandPile;omp;opt1;256;static;cores;line;none;332127;-1;-1
miro;2048;256;64;28;asandPile;omp;opt1;256;static;cores;line;none;368228;-1;-1
miro;2048;512;64;28;asandPile;omp;opt1;256;static;cores;line;none;460104;-1;-1
miro;2048;1024;64;28;asandPile;omp;opt1;256;static;cores;line;none;425882;-1;-1
miro;2048;128;128;28;asandPile;omp;opt1;256;static;cores;line;none;426260;-1;-1
miro;2048;256;128;28;asandPile;omp;opt1;256;static;cores;line;none;462112;-1;-1
miro;2048;512;128;28;asandPile;omp;opt1;256;static;cores;line;none;470941;-1;-1
miro;2048;1024;128;28;asandPile;omp;opt1;256;static;cores;line;none;774330;-1;-1
miro;2048;128;4;32;asandPile;omp;opt1;256;static;cores;line;none;569055;-1;-1
miro;2048;256;4;32;asandPile;omp;opt1;256;static;cores;line;none;506223;-1;-1
miro;2048;512;4;32;asandPile;omp;opt1;256;static;cores;line;none;541144;-1;-1
miro;2048;1024;4;32;asandPile;omp;opt1;256;static;cores;line;none;499380;-1;-1
miro;2048;2048;4;32;asandPile;omp;opt1;18;static;cores;line;none;36426;-1;-1
miro;2048;128;8;32;asandPile;omp;opt1;256;static;cores;line;none;400919;-1;-1
miro;2048;256;8;32;asandPile;omp;opt1;256;static;cores;line;none;404906;-1;-1
miro;2048;512;8;32;asandPile;omp;opt1;256;static;cores;line;none;385445;-1;-1
miro;2048;1024;8;32;asandPile;omp;opt1;256;static;cores;line;none;424344;-1;-1
miro;2048;2048;8;32;asandPile;omp;opt1;48;static;cores;line;none;45814;-1;-1
miro;2048;128;16;32;asandPile;omp;opt1;256;static;cores;line;none;342491;-1;-1
miro;2048;256;16;32;asandPile;omp;opt1;256;static;cores;line;none;388835;-1;-1
miro;2048;512;16;32;asandPile;omp;opt1;256;static;cores;line;none;334923;-1;-1
miro;2048;1024;16;32;asandPile;omp;opt1;256;static;cores;line;none;350397;-1;-1
miro;2048;128;32;32;asandPile;omp;opt1;256;static;cores;line;none;315902;-1;-1
miro;2048;256;32;32;asandPile;omp;opt1;256;static;cores;line;none;312256;-1;-1
miro;2048;512;32;32;asandPile;omp;opt1;256;static;cores;line;none;310858;-1;-1
miro;2048;1024;32;32;asandPile;omp;opt1;256;static;cores;line;none;308409;-1;-1
miro;2048;128;64;32;asandPile;omp;opt1;256;static;cores;line;none;403065;-1;-1
miro;2048;256;64;32;asandPile;omp;opt1;256;static;cores;line;none;297939;-1;-1
miro;2048;512;64;32;asandPile;omp;opt1;256;static;cores;line;none;302782;-1;-1
