machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;8192;2048;4;12;asandPile;omp;opt1;16;static;cores;line;alea;156712;-1;-1
miro;8192;4096;4;12;asandPile;omp;opt1;16;static;cores;line;alea;131165;-1;-1
miro;8192;256;8;12;asandPile;omp;opt1;16;static;cores;line;alea;235394;-1;-1
miro;8192;512;8;12;asandPile;omp;opt1;16;static;cores;line;alea;202234;-1;-1
miro;8192;1024;8;12;asandPile;omp;opt1;16;static;cores;line;alea;146374;-1;-1
miro;8192;2048;8;12;asandPile;omp;opt1;16;static;cores;line;alea;138286;-1;-1
miro;8192;4096;8;12;asandPile;omp;opt1;16;static;cores;line;alea;137429;-1;-1
miro;8192;256;16;12;asandPile;omp;opt1;16;static;cores;line;alea;241377;-1;-1
miro;8192;512;16;12;asandPile;omp;opt1;16;static;cores;line;alea;194303;-1;-1
miro;8192;1024;16;12;asandPile;omp;opt1;16;static;cores;line;alea;140643;-1;-1
miro;8192;2048;16;12;asandPile;omp;opt1;16;static;cores;line;alea;137996;-1;-1
miro;8192;4096;16;12;asandPile;omp;opt1;16;static;cores;line;alea;140826;-1;-1
miro;8192;256;32;12;asandPile;omp;opt1;16;static;cores;line;alea;247461;-1;-1
miro;8192;512;32;12;asandPile;omp;opt1;16;static;cores;line;alea;199613;-1;-1
miro;8192;1024;32;12;asandPile;omp;opt1;16;static;cores;line;alea;142180;-1;-1
miro;8192;2048;32;12;asandPile;omp;opt1;16;static;cores;line;alea;140041;-1;-1
miro;8192;4096;32;12;asandPile;omp;opt1;16;static;cores;line;alea;140980;-1;-1
miro;8192;256;64;12;asandPile;omp;opt1;16;static;cores;line;alea;257012;-1;-1
miro;8192;512;64;12;asandPile;omp;opt1;16;static;cores;line;alea;196161;-1;-1
miro;8192;1024;64;12;asandPile;omp;opt1;16;static;cores;line;alea;146359;-1;-1
miro;8192;2048;64;12;asandPile;omp;opt1;16;static;cores;line;alea;140296;-1;-1
miro;8192;4096;64;12;asandPile;omp;opt1;16;static;cores;line;alea;148891;-1;-1
miro;8192;256;128;12;asandPile;omp;opt1;16;static;cores;line;alea;261263;-1;-1
miro;8192;512;128;12;asandPile;omp;opt1;16;static;cores;line;alea;210962;-1;-1
miro;8192;1024;128;12;asandPile;omp;opt1;16;static;cores;line;alea;141462;-1;-1
miro;8192;2048;128;12;asandPile;omp;opt1;16;static;cores;line;alea;147691;-1;-1
miro;8192;4096;128;12;asandPile;omp;opt1;16;static;cores;line;alea;145602;-1;-1
miro;8192;256;256;12;asandPile;omp;opt1;16;static;cores;line;alea;261895;-1;-1
miro;8192;512;256;12;asandPile;omp;opt1;16;static;cores;line;alea;195088;-1;-1
miro;8192;1024;256;12;asandPile;omp;opt1;16;static;cores;line;alea;153205;-1;-1
miro;8192;2048;256;12;asandPile;omp;opt1;16;static;cores;line;alea;147703;-1;-1
miro;8192;4096;256;12;asandPile;omp;opt1;16;static;cores;line;alea;184237;-1;-1
miro;8192;256;4;16;asandPile;omp;opt1;16;static;cores;line;alea;227999;-1;-1
miro;8192;512;4;16;asandPile;omp;opt1;16;static;cores;line;alea;197831;-1;-1
miro;8192;1024;4;16;asandPile;omp;opt1;16;static;cores;line;alea;140268;-1;-1
miro;8192;2048;4;16;asandPile;omp;opt1;16;static;cores;line;alea;135369;-1;-1
miro;8192;4096;4;16;asandPile;omp;opt1;16;static;cores;line;alea;133106;-1;-1
miro;8192;256;8;16;asandPile;omp;opt1;16;static;cores;line;alea;234036;-1;-1
miro;8192;512;8;16;asandPile;omp;opt1;16;static;cores;line;alea;204688;-1;-1
miro;8192;1024;8;16;asandPile;omp;opt1;16;static;cores;line;alea;145902;-1;-1
miro;8192;2048;8;16;asandPile;omp;opt1;16;static;cores;line;alea;140659;-1;-1
miro;8192;4096;8;16;asandPile;omp;opt1;16;static;cores;line;alea;133722;-1;-1
miro;8192;256;16;16;asandPile;omp;opt1;16;static;cores;line;alea;247563;-1;-1
miro;8192;512;16;16;asandPile;omp;opt1;16;static;cores;line;alea;195643;-1;-1
miro;8192;1024;16;16;asandPile;omp;opt1;16;static;cores;line;alea;139736;-1;-1
miro;8192;2048;16;16;asandPile;omp;opt1;16;static;cores;line;alea;133951;-1;-1
miro;8192;4096;16;16;asandPile;omp;opt1;16;static;cores;line;alea;147766;-1;-1
miro;8192;256;32;16;asandPile;omp;opt1;16;static;cores;line;alea;259291;-1;-1
miro;8192;512;32;16;asandPile;omp;opt1;16;static;cores;line;alea;195193;-1;-1
miro;8192;1024;32;16;asandPile;omp;opt1;16;static;cores;line;alea;143213;-1;-1
miro;8192;2048;32;16;asandPile;omp;opt1;16;static;cores;line;alea;136631;-1;-1
miro;8192;4096;32;16;asandPile;omp;opt1;16;static;cores;line;alea;133879;-1;-1
miro;8192;256;64;16;asandPile;omp;opt1;16;static;cores;line;alea;272618;-1;-1
miro;8192;512;64;16;asandPile;omp;opt1;16;static;cores;line;alea;201427;-1;-1
miro;8192;1024;64;16;asandPile;omp;opt1;16;static;cores;line;alea;145475;-1;-1
miro;8192;2048;64;16;asandPile;omp;opt1;16;static;cores;line;alea;137638;-1;-1
miro;8192;4096;64;16;asandPile;omp;opt1;16;static;cores;line;alea;135716;-1;-1
miro;8192;256;128;16;asandPile;omp;opt1;16;static;cores;line;alea;284605;-1;-1
miro;8192;512;128;16;asandPile;omp;opt1;16;static;cores;line;alea;204475;-1;-1
miro;8192;1024;128;16;asandPile;omp;opt1;16;static;cores;line;alea;147726;-1;-1
miro;8192;2048;128;16;asandPile;omp;opt1;16;static;cores;line;alea;142337;-1;-1
miro;8192;4096;128;16;asandPile;omp;opt1;16;static;cores;line;alea;140448;-1;-1
miro;8192;256;256;16;asandPile;omp;opt1;16;static;cores;line;alea;284121;-1;-1
miro;8192;512;256;16;asandPile;omp;opt1;16;static;cores;line;alea;202747;-1;-1
miro;8192;1024;256;16;asandPile;omp;opt1;16;static;cores;line;alea;144714;-1;-1
miro;8192;2048;256;16;asandPile;omp;opt1;16;static;cores;line;alea;136971;-1;-1
miro;8192;4096;256;16;asandPile;omp;opt1;16;static;cores;line;alea;133789;-1;-1
miro;8192;256;4;20;asandPile;omp;opt1;16;static;cores;line;alea;218872;-1;-1
miro;8192;512;4;20;asandPile;omp;opt1;16;static;cores;line;alea;187774;-1;-1
miro;8192;1024;4;20;asandPile;omp;opt1;16;static;cores;line;alea;142868;-1;-1
miro;8192;2048;4;20;asandPile;omp;opt1;16;static;cores;line;alea;128512;-1;-1
miro;8192;4096;4;20;asandPile;omp;opt1;16;static;cores;line;alea;124763;-1;-1
miro;8192;256;8;20;asandPile;omp;opt1;16;static;cores;line;alea;223462;-1;-1
miro;8192;512;8;20;asandPile;omp;opt1;16;static;cores;line;alea;187032;-1;-1
miro;8192;1024;8;20;asandPile;omp;opt1;16;static;cores;line;alea;138297;-1;-1
miro;8192;2048;8;20;asandPile;omp;opt1;16;static;cores;line;alea;129221;-1;-1
miro;8192;4096;8;20;asandPile;omp;opt1;16;static;cores;line;alea;126168;-1;-1
miro;8192;256;16;20;asandPile;omp;opt1;16;static;cores;line;alea;237860;-1;-1
miro;8192;512;16;20;asandPile;omp;opt1;16;static;cores;line;alea;187687;-1;-1
miro;8192;1024;16;20;asandPile;omp;opt1;16;static;cores;line;alea;132908;-1;-1
miro;8192;2048;16;20;asandPile;omp;opt1;16;static;cores;line;alea;131838;-1;-1
miro;8192;4096;16;20;asandPile;omp;opt1;16;static;cores;line;alea;137331;-1;-1
miro;8192;256;32;20;asandPile;omp;opt1;16;static;cores;line;alea;244022;-1;-1
miro;8192;512;32;20;asandPile;omp;opt1;16;static;cores;line;alea;195665;-1;-1
miro;8192;1024;32;20;asandPile;omp;opt1;16;static;cores;line;alea;137001;-1;-1
miro;8192;2048;32;20;asandPile;omp;opt1;16;static;cores;line;alea;132155;-1;-1
miro;8192;4096;32;20;asandPile;omp;opt1;16;static;cores;line;alea;135730;-1;-1
miro;8192;256;64;20;asandPile;omp;opt1;16;static;cores;line;alea;250545;-1;-1
miro;8192;512;64;20;asandPile;omp;opt1;16;static;cores;line;alea;187623;-1;-1
miro;8192;1024;64;20;asandPile;omp;opt1;16;static;cores;line;alea;136119;-1;-1
miro;8192;2048;64;20;asandPile;omp;opt1;16;static;cores;line;alea;137545;-1;-1
miro;8192;4096;64;20;asandPile;omp;opt1;16;static;cores;line;alea;134078;-1;-1
miro;8192;256;128;20;asandPile;omp;opt1;16;static;cores;line;alea;251458;-1;-1
miro;8192;512;128;20;asandPile;omp;opt1;16;static;cores;line;alea;191024;-1;-1
miro;8192;1024;128;20;asandPile;omp;opt1;16;static;cores;line;alea;132747;-1;-1
miro;8192;2048;128;20;asandPile;omp;opt1;16;static;cores;line;alea;133914;-1;-1
miro;8192;4096;128;20;asandPile;omp;opt1;16;static;cores;line;alea;131524;-1;-1
miro;8192;256;256;20;asandPile;omp;opt1;16;static;cores;line;alea;255154;-1;-1
miro;8192;512;256;20;asandPile;omp;opt1;16;static;cores;line;alea;183111;-1;-1
miro;8192;1024;256;20;asandPile;omp;opt1;16;static;cores;line;alea;138706;-1;-1
miro;8192;2048;256;20;asandPile;omp;opt1;16;static;cores;line;alea;159109;-1;-1
miro;8192;4096;256;20;asandPile;omp;opt1;16;static;cores;line;alea;136043;-1;-1
miro;8192;256;4;24;asandPile;omp;opt1;16;static;cores;line;alea;253158;-1;-1
miro;8192;512;4;24;asandPile;omp;opt1;16;static;cores;line;alea;240076;-1;-1
miro;8192;1024;4;24;asandPile;omp;opt1;16;static;cores;line;alea;176537;-1;-1
